"","time","trap.id","nmales","ntrees"
"1240",87,10,275,72
"1241",86,13,265,28
"1242",77,12,199,57
"1243",109,23,2496,407
"1244",69,3,60,12
"1245",79,5,209,22
"1246",78,18,199,13
"1247",89,18,275,15
"1248",61,15,16,6
"1249",48,7,4,5
"1250",86,18,303,14
"1251",105,12,415,34
"1252",73,14,85,35
"1253",101,10,324,25
"1254",47,8,6,7
"1255",83,14,237,38
"1256",78,18,212,17
"1257",69,18,51,10
"1258",71,18,81,13
"1259",90,12,296,35
"1260",78,13,203,12
"1261",77,5,169,36
"1262",77,18,202,15
"1263",92,10,309,58
"1264",77,18,176,12
"1265",59,7,17,5
"1266",87,14,304,45
"1267",69,18,53,10
"1268",74,18,137,13
"1269",80,16,260,36
"1270",100,14,307,42
"1271",56,14,12,9
"1272",78,18,212,13
"1273",76,18,170,12
"1274",83,8,263,50
"1275",107,18,401,17
"1276",110,10,458,71
"1277",121,18,1119,101
"1278",84,15,273,28
"1279",75,5,169,44
"1280",90,5,291,51
"1281",70,18,49,12
"1282",89,16,275,46
"1283",50,18,16,5
"1284",73,8,137,12
"1285",85,18,263,17
"1286",92,18,263,15
"1287",91,13,271,18
"1288",83,23,341,230
"1289",77,18,203,12
"1290",80,16,233,41
"1291",92,24,403,253
"1292",81,18,276,15
"1293",84,7,278,40
"1294",100,5,307,18
"1295",86,20,252,24
"1296",78,18,205,15
"1297",62,7,15,4
"1298",86,18,259,19
"1299",96,9,330,51
"1300",88,17,297,42
"1301",91,18,290,20
"1302",83,18,312,26
"1303",80,8,209,27
"1304",77,18,206,10
"1305",73,14,122,28
"1306",86,14,291,43
"1307",112,10,546,60
"1308",114,8,883,77
"1309",92,18,325,24
"1310",86,24,372,242
"1311",70,8,77,26
"1312",97,19,418,257
"1313",95,8,314,49
"1314",91,3,275,14
"1315",77,18,190,15
"1316",100,14,355,44
"1317",91,10,247,17
"1318",99,8,319,16
"1319",112,10,444,84
"1320",118,3,819,107
"1321",84,21,361,234
"1322",74,18,146,10
"1323",86,10,228,24
"1324",82,5,255,23
"1325",89,14,323,50
"1326",71,18,114,11
"1327",93,17,255,48
"1328",80,16,246,39
"1329",88,14,277,41
"1330",89,19,427,225
"1331",76,14,164,30
"1332",95,19,313,57
"1333",92,13,279,28
"1334",94,17,277,10
"1335",95,16,272,49
"1336",71,18,70,12
"1337",75,18,129,11
"1338",83,10,302,52
"1339",86,14,243,38
"1340",98,10,327,32
"1341",118,16,1223,97
"1342",71,15,92,15
"1343",72,16,101,22
"1344",81,18,254,15
"1345",77,19,67,59
"1346",74,7,135,16
"1347",90,18,278,54
"1348",50,18,13,5
"1349",76,10,177,48
"1350",78,20,191,15
"1351",57,14,20,5
"1352",76,18,161,14
"1353",86,5,284,45
"1354",90,19,291,42
"1355",75,18,138,12
"1356",80,10,238,22
"1357",84,18,310,19
"1358",87,19,392,249
"1359",85,10,270,49
"1360",91,19,317,42
"1361",105,14,381,61
"1362",95,23,300,19
"1363",77,18,188,13
"1364",80,18,228,13
"1365",74,18,133,16
"1366",79,18,217,11
"1367",81,5,250,47
"1368",72,18,95,11
"1369",52,18,12,6
"1370",104,18,351,18
"1371",90,8,289,59
"1372",69,18,53,10
"1373",100,18,357,21
"1374",76,18,146,14
"1375",93,10,312,24
"1376",71,16,74,23
"1377",86,18,238,21
"1378",83,19,321,216
"1379",72,10,100,15
"1380",80,18,246,15
"1381",91,19,410,252
"1382",103,24,853,318
"1383",78,18,213,13
"1384",84,12,255,55
"1385",85,3,284,46
"1386",95,12,379,61
"1387",92,11,293,25
"1388",79,16,240,36
"1389",72,5,99,33
"1390",86,13,308,52
"1391",86,8,255,21
"1392",85,13,285,18
"1393",79,18,186,16
"1394",102,5,455,71
"1395",112,18,467,20
"1396",80,18,247,14
"1397",74,18,142,11
"1398",59,5,11,18
"1399",75,21,145,20
"1400",87,18,302,19
"1401",90,10,314,27
"1402",68,18,27,5
"1403",68,18,31,7
"1404",85,14,268,38
"1405",69,18,54,12
"1406",97,14,291,27
"1407",79,18,192,17
"1408",70,18,80,12
"1409",90,18,277,15
"1410",85,16,278,43
"1411",50,18,13,6
"1412",117,16,738,82
"1413",76,7,160,13
"1414",72,18,106,12
"1415",76,14,165,28
"1416",90,8,313,36
"1417",88,19,401,247
"1418",92,14,306,45
"1419",95,3,318,52
"1420",81,8,238,22
"1421",78,12,210,33
"1422",50,18,12,4
"1423",81,10,261,17
"1424",80,10,242,40
"1425",114,16,3318,544
"1426",75,18,126,15
"1427",72,18,114,9
"1428",79,14,219,28
"1429",90,8,351,67
"1430",92,21,284,37
"1431",94,19,405,226
"1432",85,3,266,26
"1433",96,5,346,61
"1434",81,5,236,20
"1435",72,19,108,23
"1436",86,5,330,52
"1437",85,10,294,41
"1438",82,18,294,15
"1439",88,16,271,42
"1440",56,18,18,8
"1441",105,22,1180,368
"1442",91,13,334,62
"1443",79,10,212,38
"1444",69,16,48,11
"1445",53,22,7,12
"1446",73,18,110,10
"1447",49,18,10,4
"1448",99,18,366,12
"1449",101,11,411,65
"1450",77,18,193,16
"1451",72,11,92,16
"1452",80,16,210,38
"1453",93,19,284,38
"1454",81,17,289,216
"1455",110,13,505,60
"1456",87,18,308,19
"1457",76,18,160,18
"1458",70,8,60,28
"1459",83,16,246,37
"1460",69,18,54,11
"1461",76,13,179,18
"1462",115,14,875,75
"1463",80,22,289,200
"1464",108,18,368,18
"1465",74,10,151,15
"1466",112,18,441,28
"1467",122,13,867,32
"1468",102,13,326,30
"1469",110,8,683,97
"1470",66,10,18,14
"1471",91,10,290,25
"1472",87,12,248,40
"1473",76,18,185,15
"1474",70,7,68,9
"1475",107,9,381,90
"1476",71,18,84,13
"1477",85,10,250,48
"1478",76,18,157,15
"1479",82,18,262,16
"1480",98,15,296,34
"1481",82,12,268,28
"1482",76,18,158,12
"1483",71,18,80,12
"1484",99,22,426,249
"1485",84,23,344,218
"1486",75,18,145,17
"1487",92,10,313,92
"1488",46,19,5,2
"1489",74,13,148,20
"1490",72,18,110,18
"1491",81,10,241,50
"1492",57,18,13,9
"1493",91,7,304,25
"1494",75,12,137,34
"1495",70,13,48,15
"1496",100,5,311,14
"1497",103,20,395,66
"1498",76,8,160,39
"1499",83,18,238,14
"1500",83,12,313,19
"1501",92,22,409,261
"1502",82,18,275,19
"1503",91,5,260,52
"1504",90,14,321,40
"1505",97,13,277,16
"1506",74,18,138,15
"1507",115,8,572,89
"1508",119,8,2010,138
"1509",68,18,35,11
"1510",87,21,413,235
"1511",108,14,2172,405
"1512",109,19,2377,414
"1513",80,21,289,189
"1514",95,14,314,52
"1515",71,18,88,10
"1516",90,7,283,27
"1517",116,13,949,70
"1518",89,13,288,23
"1519",112,25,678,118
"1520",77,18,197,15
"1521",79,13,183,19
"1522",71,18,86,16
"1523",76,18,160,11
"1524",120,10,929,95
"1525",50,18,26,3
"1526",71,18,89,14
"1527",53,10,18,9
"1528",108,24,2043,430
"1529",61,13,16,11
"1530",75,18,133,11
"1531",73,18,107,10
"1532",70,7,64,16
"1533",50,18,15,9
"1534",80,18,234,12
"1535",73,18,122,18
"1536",81,18,259,19
"1537",99,13,313,41
"1538",90,14,317,42
"1539",79,10,226,23
"1540",109,7,408,46
"1541",90,11,279,33
"1542",73,18,122,12
"1543",88,18,276,20
"1544",71,18,75,11
"1545",77,18,192,14
"1546",81,13,257,29
"1547",80,18,233,14
"1548",78,16,221,34
"1549",51,18,24,4
"1550",72,10,113,15
"1551",86,16,276,37
"1552",71,18,79,16
"1553",118,22,2899,484
"1554",83,23,241,12
"1555",106,16,365,67
"1556",108,7,387,31
"1557",114,10,885,52
"1558",99,18,310,24
"1559",86,23,296,19
"1560",94,23,319,179
"1561",88,17,279,48
"1562",89,18,319,14
"1563",104,18,412,21
"1564",49,14,9,4
"1565",72,18,99,16
"1566",100,13,282,25
"1567",80,5,218,19
"1568",115,8,1052,86
"1569",85,13,289,19
"1570",78,5,225,21
"1571",91,10,263,46
"1572",81,21,289,188
"1573",90,14,273,36
"1574",84,8,282,45
"1575",74,18,133,18
"1576",68,18,38,7
"1577",108,16,480,75
"1578",98,23,454,252
"1579",80,18,232,11
"1580",82,20,270,16
"1581",121,23,764,107
"1582",89,22,387,253
"1583",88,10,261,30
"1584",77,18,183,12
"1585",74,18,151,12
"1586",70,18,79,9
"1587",101,15,274,14
"1588",61,15,12,9
"1589",91,18,279,15
"1590",51,18,18,5
"1591",95,21,411,264
"1592",77,18,168,13
"1593",76,18,188,14
"1594",94,16,312,47
"1595",82,23,312,216
"1596",96,15,262,16
"1597",72,18,101,11
"1598",103,8,391,51
"1599",51,18,21,6
"1600",78,18,208,19
"1601",99,14,297,44
"1602",100,14,309,21
"1603",59,10,25,12
"1604",70,18,78,15
"1605",75,10,137,32
"1606",89,16,425,232
"1607",79,14,217,33
"1608",98,9,287,25
"1609",80,18,232,21
"1610",84,9,318,48
"1611",71,18,74,15
"1612",110,21,2628,405
"1613",92,10,243,31
"1614",99,8,301,23
"1615",86,1,249,13
"1616",76,10,145,16
"1617",90,8,294,22
"1618",97,19,478,266
"1619",85,8,263,22
"1620",54,13,12,5
"1621",83,19,335,204
"1622",82,15,277,15
"1623",102,19,615,312
"1624",87,15,253,16
"1625",70,18,59,9
"1626",84,14,269,44
"1627",75,18,160,14
"1628",81,23,266,188
"1629",89,23,411,210
"1630",84,16,252,32
"1631",87,10,261,19
"1632",90,18,280,19
"1633",88,7,261,26
"1634",101,18,313,32
"1635",71,18,94,15
"1636",87,2,276,31
"1637",97,16,312,45
"1638",76,18,161,13
"1639",78,13,199,23
"1640",97,13,311,16
"1641",81,8,216,37
"1642",84,18,248,13
"1643",96,5,315,57
"1644",105,18,366,15
"1645",121,18,678,30
"1646",75,18,179,13
"1647",84,10,286,22
"1648",93,5,374,67
"1649",75,18,142,15
"1650",54,18,20,6
"1651",84,10,231,22
"1652",80,23,280,194
"1653",95,19,288,33
"1654",72,5,102,27
"1655",99,10,260,16
"1656",84,8,247,29
"1657",81,10,258,39
"1658",96,14,432,248
"1659",70,10,77,16
"1660",102,10,343,28
"1661",105,10,304,31
"1662",88,5,316,57
"1663",99,12,343,27
"1664",83,5,253,21
"1665",100,2,283,16
"1666",110,5,616,61
"1667",89,10,286,61
"1668",80,10,229,55
"1669",35,18,1,2
"1670",67,18,26,7
"1671",77,23,61,51
"1672",81,2,236,39
"1673",84,23,256,18
"1674",90,8,340,59
"1675",94,19,392,261
"1676",86,19,363,224
"1677",120,5,1464,113
"1678",75,18,141,10
"1679",39,13,3,2
"1680",87,8,296,51
"1681",43,18,4,5
"1682",104,10,482,86
"1683",84,7,247,17
"1684",75,18,153,14
"1685",85,18,278,19
"1686",93,3,327,58
"1687",72,18,115,16
"1688",95,18,318,19
"1689",93,7,319,60
"1690",91,19,397,249
"1691",74,13,145,17
"1692",95,5,289,17
"1693",91,12,306,64
"1694",50,18,17,9
"1695",72,8,99,37
"1696",79,18,214,12
"1697",70,9,81,26
"1698",87,18,248,14
"1699",82,8,278,45
"1700",83,8,294,41
"1701",78,25,200,16
"1702",102,19,301,44
"1703",102,12,283,29
"1704",80,10,214,18
"1705",74,19,140,24
"1706",81,13,243,16
"1707",77,3,204,30
"1708",104,10,424,49
"1709",100,21,475,274
"1710",106,18,372,23
"1711",79,10,208,21
"1712",72,18,101,15
"1713",76,18,147,18
"1714",62,13,12,7
"1715",85,19,414,235
"1716",87,10,253,41
"1717",66,18,18,8
"1718",91,11,280,37
"1719",56,18,11,5
"1720",128,16,1452,100
"1721",75,7,143,11
"1722",90,18,256,16
"1723",75,18,138,11
"1724",105,18,303,16
"1725",80,11,238,50
"1726",66,18,21,8
"1727",75,18,134,14
"1728",78,21,250,184
"1729",70,18,71,8
"1730",84,10,268,23
"1731",82,16,319,206
"1732",81,23,311,210
"1733",73,18,132,16
"1734",89,18,296,18
"1735",81,18,261,16
"1736",123,13,773,71
"1737",92,19,441,266
"1738",74,16,140,30
"1739",49,9,7,6
"1740",73,13,114,23
"1741",72,10,120,19
"1742",79,18,216,13
"1743",71,5,78,16
"1744",77,13,187,10
"1745",69,8,54,27
"1746",86,10,249,15
"1747",69,18,56,10
"1748",111,8,821,74
"1749",94,21,430,241
"1750",96,16,327,46
"1751",98,23,291,19
"1752",98,5,309,58
"1753",70,18,64,13
"1754",75,18,158,11
"1755",82,18,255,14
"1756",80,23,309,169
"1757",95,5,285,26
"1758",78,18,198,14
"1759",75,18,173,21
"1760",93,7,264,26
"1761",60,18,23,5
"1762",78,8,186,27
"1763",74,5,138,12
"1764",85,13,284,48
"1765",80,8,197,28
"1766",80,18,244,14
"1767",100,5,462,57
"1768",87,8,275,31
"1769",79,10,203,16
"1770",84,10,265,18
"1771",121,23,4822,602
"1772",76,7,155,8
"1773",78,3,194,60
"1774",88,15,251,12
"1775",84,23,349,231
"1776",74,18,127,15
"1777",110,5,372,84
"1778",70,18,75,11
"1779",74,13,128,24
"1780",87,14,286,43
"1781",93,8,335,67
"1782",89,16,281,38
"1783",86,10,229,15
"1784",87,10,281,62
"1785",60,5,16,3
"1786",92,15,316,35
"1787",63,10,15,11
"1788",93,7,271,28
"1789",77,13,171,11
"1790",54,7,20,9
"1791",50,18,17,6
"1792",81,18,233,15
"1793",84,19,385,207
"1794",80,14,241,35
"1795",78,18,212,15
"1796",62,8,14,5
"1797",92,10,294,29
"1798",88,5,288,52
"1799",78,19,237,170
"1800",84,18,351,234
"1801",90,14,292,43
"1802",76,23,61,51
"1803",82,5,255,27
"1804",75,10,137,21
"1805",68,18,32,13
"1806",76,18,151,12
"1807",80,21,222,32
"1808",68,9,29,13
"1809",76,18,161,17
"1810",82,18,267,15
"1811",91,10,267,46
"1812",89,16,461,237
"1813",68,11,37,17
"1814",102,16,358,58
"1815",96,14,287,47
"1816",103,5,316,37
"1817",84,16,339,204
"1818",77,18,183,11
"1819",68,18,27,9
"1820",110,13,342,27
"1821",73,23,125,13
"1822",73,8,130,17
"1823",87,23,273,6
"1824",75,18,168,12
"1825",79,10,246,42
"1826",84,14,272,35
"1827",82,16,275,32
"1828",94,13,262,32
"1829",74,13,137,32
"1830",53,5,12,10
"1831",72,18,105,10
"1832",55,19,13,10
"1833",84,5,272,62
"1834",74,16,128,35
"1835",114,8,496,69
"1836",78,14,192,31
"1837",92,16,292,43
"1838",88,16,432,225
"1839",90,16,302,41
"1840",73,18,130,10
"1841",83,19,300,230
"1842",57,10,14,10
"1843",76,5,165,21
"1844",116,23,3361,573
"1845",78,18,214,14
"1846",77,4,199,26
"1847",82,22,321,205
"1848",98,14,319,39
"1849",89,10,251,23
"1850",79,10,216,42
"1851",77,12,191,23
"1852",76,18,175,16
"1853",72,7,103,18
"1854",83,19,318,208
"1855",72,18,94,16
"1856",45,18,8,4
"1857",91,24,413,272
"1858",52,10,19,9
"1859",59,18,20,6
"1860",104,19,1034,332
"1861",83,18,279,20
"1862",89,18,284,189
"1863",112,23,2819,465
"1864",74,18,139,13
"1865",76,18,158,9
"1866",84,10,283,27
"1867",80,21,265,207
"1868",75,10,152,30
"1869",72,18,96,16
"1870",71,19,92,15
"1871",108,20,432,33
"1872",74,18,143,13
"1873",77,18,172,13
"1874",94,9,290,43
"1875",83,10,285,29
"1876",80,10,237,19
"1877",79,16,226,29
"1878",78,15,217,16
"1879",77,11,198,37
"1880",77,5,174,47
"1881",80,10,240,17
"1882",110,19,2581,411
"1883",55,10,8,11
"1884",107,18,468,27
"1885",51,18,16,7
"1886",82,10,249,49
"1887",72,13,103,14
"1888",89,13,303,34
"1889",82,18,253,17
"1890",83,13,246,21
"1891",108,5,322,31
"1892",89,13,240,16
"1893",66,10,18,17
"1894",88,10,248,55
"1895",98,9,258,34
"1896",76,10,176,15
"1897",82,5,258,59
"1898",97,8,278,17
"1899",80,18,252,19
"1900",78,14,185,40
"1901",91,18,316,27
"1902",81,13,255,13
"1903",69,15,49,9
"1904",71,8,85,24
"1905",117,16,895,87
"1906",68,18,35,8
"1907",80,18,253,20
"1908",107,10,534,115
"1909",73,8,122,47
"1910",67,18,30,6
"1911",88,23,407,239
"1912",81,7,244,19
"1913",79,7,225,19
"1914",55,19,16,9
"1915",85,8,282,15
"1916",73,8,119,19
"1917",76,18,183,15
"1918",84,19,266,41
"1919",83,14,349,221
"1920",101,5,288,32
"1921",90,14,285,44
"1922",84,7,257,21
"1923",79,20,197,27
"1924",67,18,28,10
"1925",76,18,169,17
"1926",78,23,249,199
"1927",70,18,55,10
"1928",70,9,71,24
"1929",75,18,147,11
"1930",108,5,295,18
"1931",87,25,366,234
"1932",53,23,17,6
"1933",58,18,16,6
"1934",99,18,358,22
"1935",84,8,267,44
"1936",67,14,28,15
"1937",69,18,68,11
"1938",84,18,273,17
"1939",72,10,95,16
"1940",85,10,219,24
"1941",73,8,105,15
"1942",107,6,375,68
"1943",56,23,17,5
"1944",68,18,27,10
"1945",88,5,285,13
"1946",105,18,346,19
"1947",73,16,119,19
"1948",71,18,101,12
"1949",75,18,144,15
"1950",83,13,254,70
"1951",80,8,226,47
"1952",75,18,139,15
"1953",77,5,179,57
"1954",69,18,67,7
"1955",66,18,8,7
"1956",70,14,67,6
"1957",77,8,179,16
"1958",78,20,219,17
"1959",83,18,276,19
"1960",72,14,115,32
"1961",89,18,256,20
"1962",72,16,91,18
"1963",72,10,114,16
"1964",77,13,178,22
"1965",72,18,129,14
"1966",99,18,299,15
"1967",94,19,433,238
"1968",79,18,206,11
"1969",85,8,244,42
"1970",94,16,279,31
"1971",61,7,18,9
"1972",78,5,192,42
"1973",77,16,79,72
"1974",95,7,275,19
"1975",92,10,300,26
"1976",54,18,14,9
"1977",89,15,239,22
"1978",90,16,387,218
"1979",80,10,234,47
"1980",110,18,317,41
"1981",80,18,268,18
"1982",83,24,304,235
"1983",78,18,195,11
"1984",81,8,263,31
"1985",95,7,274,45
"1986",125,8,756,86
"1987",82,13,257,19
"1988",86,10,291,44
"1989",112,13,203,30
"1990",71,18,85,11
"1991",119,10,1591,119
"1992",64,11,8,5
"1993",77,14,167,38
"1994",75,8,140,41
"1995",81,18,250,11
"1996",105,21,1235,399
"1997",78,13,187,15
"1998",111,13,507,41
"1999",78,18,186,13
"2000",109,19,2269,404
