"","time","trap.id","nmales","ntrees"
"1244",78,80,195,12
"1245",72,43,86,39
"1246",75,70,149,13
"1247",71,17,84,11
"1248",59,83,14,9
"1249",79,69,226,14
"1250",78,25,204,27
"1251",74,48,116,15
"1252",84,59,251,20
"1253",52,59,15,8
"1254",72,49,108,8
"1255",70,37,78,26
"1256",65,89,10,6
"1257",80,4,251,13
"1258",52,42,10,12
"1259",71,18,86,12
"1260",78,92,235,185
"1261",70,40,68,14
"1262",77,69,202,19
"1263",80,26,248,19
"1264",60,62,17,8
"1265",71,62,100,14
"1266",77,62,169,28
"1267",71,9,76,17
"1268",67,9,32,13
"1269",102,38,318,23
"1270",81,59,254,13
"1271",76,52,150,32
"1272",74,29,139,24
"1273",73,29,105,14
"1274",41,26,2,2
"1275",81,38,243,26
"1276",94,58,280,19
"1277",84,38,249,48
"1278",73,72,33,42
"1279",73,37,113,28
"1280",81,26,219,13
"1281",72,27,121,13
"1282",73,69,133,10
"1283",55,60,17,4
"1284",77,35,178,30
"1285",52,69,15,4
"1286",75,69,140,16
"1287",66,37,18,9
"1288",72,28,103,29
"1289",70,62,68,21
"1290",76,69,165,13
"1291",63,68,11,8
"1292",78,27,205,20
"1293",77,36,185,20
"1294",68,89,37,8
"1295",75,36,131,14
"1296",80,58,244,16
"1297",72,24,101,29
"1298",75,21,131,6
"1299",79,69,228,14
"1300",74,70,144,12
"1301",61,8,8,8
"1302",70,69,70,12
"1303",81,84,281,196
"1304",58,69,13,6
"1305",68,69,37,8
"1306",77,59,179,17
"1307",81,79,248,15
"1308",74,69,125,23
"1309",71,48,100,8
"1310",68,69,50,7
"1311",51,73,4,7
"1312",78,50,181,15
"1313",75,23,155,30
"1314",73,79,130,11
"1315",74,68,109,15
"1316",46,62,7,3
"1317",73,50,119,15
"1318",77,69,179,12
"1319",75,30,158,19
"1320",76,69,165,13
"1321",62,38,16,4
"1322",70,62,77,21
"1323",69,72,11,11
"1324",50,59,7,6
"1325",76,78,147,15
"1326",76,51,165,38
"1327",87,19,298,64
"1328",77,53,192,32
"1329",80,28,236,27
"1330",72,72,23,27
"1331",77,36,195,20
"1332",52,69,8,6
"1333",68,69,43,13
"1334",79,34,222,52
"1335",73,69,135,16
"1336",78,28,220,31
"1337",71,69,87,16
"1338",56,63,15,6
"1339",52,34,16,12
"1340",57,82,6,12
"1341",57,37,19,9
"1342",61,52,12,7
"1343",72,72,26,18
"1344",42,72,3,4
"1345",75,36,142,14
"1346",87,76,416,260
"1347",79,49,232,22
"1348",78,28,190,33
"1349",75,69,148,12
"1350",78,70,209,12
"1351",56,27,12,8
"1352",75,92,46,56
"1353",79,59,231,15
"1354",73,37,96,22
"1355",73,62,95,26
"1356",50,51,15,9
"1357",55,70,17,7
"1358",79,70,197,9
"1359",62,69,12,7
"1360",84,50,270,42
"1361",75,44,163,31
"1362",69,27,68,8
"1363",75,36,155,17
"1364",52,37,13,6
"1365",76,72,47,39
"1366",76,62,183,29
"1367",72,62,92,23
"1368",57,21,16,7
"1369",67,38,26,6
"1370",57,28,18,14
"1371",72,70,106,11
"1372",70,79,75,11
"1373",70,70,56,13
"1374",74,62,137,24
"1375",81,69,233,14
"1376",54,18,16,10
"1377",71,69,99,15
"1378",78,72,214,168
"1379",78,69,214,16
"1380",71,58,93,12
"1381",69,79,57,39
"1382",82,19,266,46
"1383",68,37,46,10
"1384",49,73,7,6
"1385",77,69,195,11
"1386",76,69,168,17
"1387",53,43,18,10
"1388",71,69,86,12
"1389",81,99,304,198
"1390",73,27,112,35
"1391",72,55,102,32
"1392",58,54,17,5
"1393",62,60,11,9
"1394",66,16,19,14
"1395",50,69,17,8
"1396",77,19,199,61
"1397",78,72,240,190
"1398",72,29,115,37
"1399",78,37,204,25
"1400",71,62,98,24
"1401",67,37,24,11
"1402",78,63,214,11
"1403",67,69,35,8
"1404",71,37,96,11
"1405",47,69,6,3
"1406",74,62,141,27
"1407",78,62,197,32
"1408",87,87,288,14
"1409",47,88,6,3
"1410",78,50,192,13
"1411",70,68,72,10
"1412",78,71,215,173
"1413",80,52,238,31
"1414",71,69,75,9
"1415",78,68,225,15
"1416",79,72,268,183
"1417",46,69,8,3
"1418",60,37,20,8
"1419",72,27,109,36
"1420",68,49,43,8
"1421",87,72,389,245
"1422",60,61,16,5
"1423",72,70,89,10
"1424",76,47,161,20
"1425",69,26,58,13
"1426",78,72,283,182
"1427",70,37,67,14
"1428",75,80,175,13
"1429",56,70,16,4
"1430",77,69,190,9
"1431",72,37,93,17
"1432",68,28,23,22
"1433",67,36,16,11
"1434",79,78,202,10
"1435",80,62,218,26
"1436",79,62,206,35
"1437",75,52,144,22
"1438",75,60,172,14
"1439",72,62,98,24
"1440",77,25,200,18
"1441",78,78,222,9
"1442",50,59,17,4
"1443",40,69,3,3
"1444",65,78,15,7
"1445",37,38,2,1
"1446",53,69,9,7
"1447",71,59,81,11
"1448",72,62,117,27
"1449",70,69,54,11
"1450",75,25,166,15
"1451",72,69,101,11
"1452",51,19,10,8
"1453",63,72,14,7
"1454",64,29,14,4
"1455",73,47,123,37
"1456",70,27,65,7
"1457",51,36,19,5
"1458",81,35,251,19
"1459",70,28,68,30
"1460",78,72,232,187
"1461",82,34,230,37
"1462",86,59,257,20
"1463",80,36,247,17
"1464",82,70,306,16
"1465",65,72,23,8
"1466",46,69,6,4
"1467",45,72,5,7
"1468",73,36,114,15
"1469",68,38,36,14
"1470",79,72,267,179
"1471",52,69,17,6
"1472",71,17,89,32
"1473",70,43,80,25
"1474",44,24,7,5
"1475",80,18,227,42
"1476",75,69,156,10
"1477",71,80,103,11
"1478",68,39,38,7
"1479",81,38,247,27
"1480",83,89,253,18
"1481",74,18,125,44
"1482",78,48,191,32
"1483",74,28,121,36
"1484",67,38,28,18
"1485",58,39,16,5
"1486",77,72,59,63
"1487",81,59,245,14
"1488",52,72,9,8
"1489",70,69,77,8
"1490",70,28,72,31
"1491",83,28,282,43
"1492",76,26,178,20
"1493",68,70,51,8
"1494",51,19,9,12
"1495",60,52,24,7
"1496",74,69,155,13
"1497",76,27,201,18
"1498",57,26,15,13
"1499",79,51,201,35
"1500",71,28,73,18
"1501",77,39,180,17
"1502",78,70,199,13
"1503",73,21,136,19
"1504",68,26,46,13
"1505",66,69,15,8
"1506",76,26,167,23
"1507",78,68,186,10
"1508",68,90,49,10
"1509",78,12,181,35
"1510",51,28,20,15
"1511",67,30,27,20
"1512",59,59,17,7
"1513",53,39,17,6
"1514",60,18,23,10
"1515",81,79,266,22
"1516",72,18,99,33
"1517",73,72,24,18
"1518",53,69,15,4
"1519",73,26,111,9
"1520",69,69,46,14
"1521",44,69,4,4
"1522",95,56,279,35
"1523",74,39,145,18
"1524",62,79,16,9
"1525",52,44,14,9
"1526",79,63,210,34
"1527",74,52,134,32
"1528",71,36,80,13
"1529",64,27,14,6
"1530",54,61,12,9
"1531",74,62,152,23
"1532",72,38,106,18
"1533",63,39,13,7
"1534",63,52,18,6
"1535",79,43,218,36
"1536",83,60,245,16
"1537",50,37,13,6
"1538",78,66,238,175
"1539",58,89,12,3
"1540",66,49,18,12
"1541",62,37,12,9
"1542",76,79,175,10
"1543",68,62,34,15
"1544",55,17,17,7
"1545",62,27,19,5
"1546",68,52,45,20
"1547",71,72,19,20
"1548",77,79,174,12
"1549",78,39,217,22
"1550",46,39,5,2
"1551",75,8,143,39
"1552",84,70,245,19
"1553",84,29,299,40
"1554",70,20,69,18
"1555",83,48,263,15
"1556",65,27,15,7
"1557",59,38,15,8
"1558",78,80,189,18
"1559",79,72,269,190
"1560",75,69,154,15
"1561",70,36,72,14
"1562",80,62,236,34
"1563",70,49,63,11
"1564",80,62,276,200
"1565",55,60,14,6
"1566",57,27,16,9
"1567",72,28,82,42
"1568",70,25,75,14
"1569",72,72,26,28
"1570",82,26,255,21
"1571",75,19,170,19
"1572",70,79,58,11
"1573",79,53,217,31
"1574",77,70,181,11
"1575",82,16,265,68
"1576",83,80,254,18
"1577",71,37,94,18
"1578",75,70,148,12
"1579",84,79,254,17
"1580",54,58,19,7
"1581",71,38,86,15
"1582",77,73,64,66
"1583",72,60,125,10
"1584",85,69,254,12
"1585",72,62,86,28
"1586",79,62,248,182
"1587",78,69,187,10
"1588",76,62,168,32
"1589",72,88,20,20
"1590",90,60,299,19
"1591",79,69,224,15
"1592",68,53,35,24
"1593",81,79,236,14
"1594",80,70,222,14
"1595",82,29,243,45
"1596",77,27,165,32
"1597",72,28,110,14
"1598",66,19,22,11
"1599",80,80,212,14
"1600",49,72,5,11
"1601",77,49,159,11
"1602",78,72,269,175
"1603",72,38,87,10
"1604",74,61,122,34
"1605",85,53,262,33
"1606",80,57,241,17
"1607",53,52,15,5
"1608",72,69,113,17
"1609",79,37,225,36
"1610",66,70,17,5
"1611",66,69,11,8
"1612",57,60,13,4
"1613",74,68,124,11
"1614",74,39,117,14
"1615",75,51,150,32
"1616",69,7,70,8
"1617",86,69,255,12
"1618",64,52,22,9
"1619",95,89,284,19
"1620",75,75,37,42
"1621",77,69,170,20
"1622",69,68,40,7
"1623",72,42,86,25
"1624",79,61,243,30
"1625",51,44,11,12
"1626",78,51,202,37
"1627",81,26,233,13
"1628",53,50,13,8
"1629",83,69,263,15
"1630",75,79,168,13
"1631",71,69,84,12
"1632",76,37,168,24
"1633",76,70,163,10
"1634",75,92,41,39
"1635",43,69,7,3
"1636",71,45,67,28
"1637",79,72,259,185
"1638",76,68,186,14
"1639",77,49,186,14
"1640",50,62,14,9
"1641",50,29,12,19
"1642",73,69,131,17
"1643",72,52,102,23
"1644",84,69,247,15
"1645",78,26,200,25
"1646",76,29,168,21
"1647",58,61,15,6
"1648",63,53,18,8
"1649",45,39,6,5
"1650",65,58,20,6
"1651",70,44,64,24
"1652",81,61,239,43
"1653",83,44,262,58
"1654",55,15,15,5
"1655",53,72,3,15
"1656",46,26,4,3
"1657",53,62,13,12
"1658",71,70,103,8
"1659",79,49,234,12
"1660",69,39,53,12
"1661",66,26,19,9
"1662",70,28,64,14
"1663",51,26,18,11
"1664",74,28,143,48
"1665",71,26,91,13
"1666",46,63,3,4
"1667",42,38,4,4
"1668",75,29,159,15
"1669",55,39,18,10
"1670",62,59,17,5
"1671",50,26,9,4
"1672",87,20,271,38
"1673",72,69,97,12
"1674",78,38,182,39
"1675",60,62,10,7
"1676",76,59,176,13
"1677",62,23,19,10
"1678",84,80,258,14
"1679",71,28,86,15
"1680",74,69,133,13
"1681",53,60,13,5
"1682",71,27,84,15
"1683",76,69,159,12
"1684",81,67,263,13
"1685",75,79,168,14
"1686",77,91,57,61
"1687",48,38,6,4
"1688",67,38,33,9
"1689",74,57,160,13
"1690",84,60,250,15
"1691",53,60,13,6
"1692",79,72,266,157
"1693",76,69,189,18
"1694",80,37,208,19
"1695",40,37,4,2
"1696",55,48,16,7
"1697",73,79,117,14
"1698",76,79,179,13
"1699",74,68,136,12
"1700",71,70,97,9
"1701",71,69,88,9
"1702",85,70,295,20
"1703",79,28,237,25
"1704",74,25,141,20
"1705",75,72,42,37
"1706",56,30,16,6
"1707",77,69,177,23
"1708",74,18,136,32
"1709",54,82,8,10
"1710",74,72,33,31
"1711",77,69,196,14
"1712",71,28,82,35
"1713",77,28,174,15
"1714",66,38,16,9
"1715",62,73,14,9
"1716",78,69,211,15
"1717",54,62,8,11
"1718",77,83,63,53
"1719",64,60,14,6
"1720",73,79,103,11
"1721",81,69,244,18
"1722",65,88,18,8
"1723",67,69,26,7
"1724",80,84,268,179
"1725",73,59,124,11
"1726",88,58,234,19
"1727",62,37,12,8
"1728",72,69,99,9
"1729",73,52,126,25
"1730",69,38,51,24
"1731",80,37,228,18
"1732",74,62,123,18
"1733",52,35,14,12
"1734",72,68,102,12
"1735",67,100,8,11
"1736",70,69,79,8
"1737",78,72,245,184
"1738",44,68,4,3
"1739",70,6,69,9
"1740",77,69,184,16
"1741",60,37,7,9
"1742",77,72,66,78
"1743",76,51,182,38
"1744",74,79,151,12
"1745",54,39,22,6
"1746",70,28,71,28
"1747",69,38,52,20
"1748",73,39,120,14
"1749",60,79,15,6
"1750",46,48,10,4
"1751",77,28,174,18
"1752",83,69,268,27
"1753",78,68,185,12
"1754",75,36,142,17
"1755",57,27,10,6
"1756",70,70,75,9
"1757",53,2,12,6
"1758",76,39,198,14
"1759",70,72,17,21
"1760",62,24,16,10
"1761",69,59,57,11
"1762",84,60,280,14
"1763",74,18,133,43
"1764",69,52,46,12
"1765",75,62,162,31
"1766",72,49,112,11
"1767",71,69,80,15
"1768",69,70,56,9
"1769",57,17,13,8
"1770",82,37,241,33
"1771",71,69,97,9
"1772",76,28,146,31
"1773",72,69,101,16
"1774",83,62,271,34
"1775",75,59,158,14
"1776",63,69,12,7
"1777",81,62,252,36
"1778",60,48,12,3
"1779",70,28,68,30
"1780",74,59,131,14
"1781",76,69,157,16
"1782",63,77,12,8
"1783",78,69,222,11
"1784",76,70,174,16
"1785",70,27,63,10
"1786",72,69,98,10
"1787",45,12,12,3
"1788",83,28,257,42
"1789",76,29,171,39
"1790",80,79,213,14
"1791",71,28,84,40
"1792",79,17,203,50
"1793",80,86,288,188
"1794",75,69,153,17
"1795",78,62,194,28
"1796",76,70,162,14
"1797",78,29,200,24
"1798",73,52,108,28
"1799",72,27,111,40
"1800",79,71,228,187
"1801",56,69,12,4
"1802",46,29,6,4
"1803",78,72,241,173
"1804",70,59,77,9
"1805",80,69,256,13
"1806",74,69,135,10
"1807",71,68,81,9
"1808",75,59,157,12
"1809",57,52,20,12
"1810",73,28,104,34
"1811",74,28,143,40
"1812",53,62,16,7
"1813",59,37,14,5
"1814",60,65,10,7
"1815",79,70,216,15
"1816",75,69,161,12
"1817",77,72,53,65
"1818",80,69,230,13
"1819",69,37,57,20
"1820",62,58,16,6
"1821",83,79,275,14
"1822",76,26,156,12
"1823",89,50,295,26
"1824",57,29,15,8
"1825",55,52,14,13
"1826",47,69,7,3
"1827",55,36,17,5
"1828",78,72,233,202
"1829",69,36,58,14
"1830",50,26,14,7
"1831",56,62,20,6
"1832",72,28,116,23
"1833",57,46,15,8
"1834",74,70,124,11
"1835",66,53,26,11
"1836",52,72,7,8
"1837",77,68,175,11
"1838",75,28,137,23
"1839",77,69,62,62
"1840",71,39,82,13
"1841",81,20,238,40
"1842",78,62,179,33
"1843",56,80,17,6
"1844",46,6,5,4
"1845",77,60,177,13
"1846",89,27,286,18
"1847",71,39,84,11
"1848",54,79,12,6
"1849",72,80,80,15
"1850",76,28,157,15
"1851",37,28,2,3
"1852",79,69,206,14
"1853",77,28,169,18
"1854",74,62,130,27
"1855",50,69,13,10
"1856",81,48,241,18
"1857",81,62,267,179
"1858",60,62,9,6
"1859",74,62,127,27
"1860",68,61,12,9
"1861",84,58,268,21
"1862",71,62,80,22
"1863",80,80,220,13
"1864",72,36,95,29
"1865",49,18,2,7
"1866",80,68,228,12
"1867",70,60,76,10
"1868",55,28,11,14
"1869",72,69,91,11
"1870",69,28,50,24
"1871",60,28,14,13
"1872",77,72,73,41
"1873",74,13,126,27
"1874",71,29,90,28
"1875",54,26,28,8
"1876",77,72,70,59
"1877",72,69,111,12
"1878",69,27,52,18
"1879",82,53,234,36
"1880",80,69,262,19
"1881",73,27,120,47
"1882",80,59,239,13
"1883",87,27,266,42
"1884",86,69,244,20
"1885",70,28,82,28
"1886",79,60,209,13
"1887",69,69,58,10
"1888",84,79,244,16
"1889",75,72,128,27
"1890",75,64,145,12
"1891",69,69,57,8
"1892",75,62,166,35
"1893",47,67,5,2
"1894",82,15,264,15
"1895",70,70,69,10
"1896",68,79,36,13
"1897",79,66,238,189
"1898",81,25,244,18
"1899",70,36,76,20
"1900",51,17,12,8
"1901",69,37,49,10
"1902",50,28,17,8
"1903",72,72,25,23
"1904",71,51,92,30
"1905",40,39,5,2
"1906",80,99,263,193
"1907",70,69,73,61
"1908",73,38,145,10
"1909",72,79,105,14
"1910",75,69,150,14
"1911",60,17,14,11
"1912",67,37,29,11
"1913",74,60,135,14
"1914",78,70,197,13
"1915",78,72,237,176
"1916",75,62,156,20
"1917",77,79,176,19
"1918",55,60,13,5
"1919",75,18,130,52
"1920",77,62,170,31
"1921",81,72,322,217
"1922",43,62,7,5
"1923",85,70,239,15
"1924",74,26,117,13
"1925",81,36,239,21
"1926",73,52,114,27
"1927",50,27,13,4
"1928",68,70,45,7
"1929",74,52,126,37
"1930",85,51,270,45
"1931",81,80,251,14
"1932",64,64,9,8
"1933",79,68,224,14
"1934",72,70,91,12
"1935",76,69,166,9
"1936",74,59,132,12
"1937",66,50,23,8
"1938",83,25,242,17
"1939",74,69,136,13
"1940",73,58,111,10
"1941",76,60,156,12
"1942",49,79,6,4
"1943",58,70,13,3
"1944",80,59,238,28
"1945",67,38,32,11
"1946",75,69,161,19
"1947",75,21,125,6
"1948",86,100,423,234
"1949",81,62,251,38
"1950",71,89,87,38
"1951",80,59,225,15
"1952",64,35,12,3
"1953",82,69,268,21
"1954",69,71,50,12
"1955",75,99,46,36
"1956",60,79,18,7
"1957",78,70,220,12
"1958",77,48,181,19
"1959",69,72,14,6
"1960",51,62,11,11
"1961",56,80,17,6
"1962",76,69,159,14
"1963",79,58,215,15
"1964",75,59,142,20
"1965",79,60,210,20
"1966",72,79,101,11
"1967",52,68,10,6
"1968",79,69,229,19
"1969",73,69,114,14
"1970",86,2,299,34
"1971",59,69,14,4
"1972",86,32,274,42
"1973",81,72,247,40
"1974",75,70,155,15
"1975",68,60,28,9
"1976",69,72,55,18
"1977",78,28,188,41
"1978",81,38,263,30
"1979",77,69,159,13
"1980",79,52,201,29
"1981",79,49,234,34
"1982",82,93,295,222
"1983",36,69,2,1
"1984",77,28,198,45
"1985",69,69,63,10
"1986",67,59,34,8
"1987",84,36,267,22
"1988",74,28,148,35
"1989",70,59,71,9
"1990",60,28,17,4
"1991",68,36,33,15
"1992",76,38,171,17
"1993",80,36,245,17
"1994",68,63,51,13
"1995",73,72,27,28
"1996",51,62,15,4
"1997",81,63,237,34
"1998",74,56,112,30
"1999",56,34,11,8
"2000",77,63,191,33
